Price,Close
2011-03-11,10.57877254486084
2011-03-14,10.625959396362305
2011-03-15,10.381617546081543
2011-03-16,9.91817855834961
2011-03-17,10.057330131530762
2011-03-18,9.938018798828125
2011-03-21,10.197385787963867
2011-03-22,10.254490852355957
2011-03-23,10.194083213806152
2011-03-24,10.367792129516602
2011-03-25,10.565248489379883
2011-03-28,10.532191276550293
2011-03-29,10.54781436920166
2011-03-30,10.477792739868164
2011-03-31,10.474186897277832
2011-04-01,10.355469703674316
2011-04-04,10.25418472290039
2011-04-05,10.18506145477295
2011-04-06,10.159516334533691
2011-04-07,10.16071891784668
2011-04-08,10.069955825805664
2011-04-11,9.941926956176758
2011-04-12,9.990013122558594
2011-04-13,10.102117538452148
2011-04-14,9.990610122680664
2011-04-15,9.841546058654785
2011-04-18,9.973483085632324
2011-04-19,10.154107093811035
2011-04-20,10.290853500366211
2011-04-21,10.540002822875977
2011-04-25,10.609428405761719
2011-04-26,10.531588554382324
2011-04-27,10.52347183227539
2011-04-28,10.42129135131836
2011-04-29,10.522872924804688
2011-05-02,10.407164573669434
2011-05-03,10.464863777160645
2011-05-04,10.506043434143066
2011-05-05,10.42129135131836
2011-05-06,10.418585777282715
2011-05-09,10.446837425231934
2011-05-10,10.502433776855469
2011-05-11,10.435711860656738
2011-05-12,10.415879249572754
2011-05-13,10.233450889587402
2011-05-16,10.017061233520508
2011-05-17,10.102413177490234
2011-05-18,10.214518547058105
2011-05-19,10.234353065490723
2011-05-20,10.074761390686035
2011-05-23,10.05012035369873
2011-05-24,9.983698844909668
2011-05-25,10.121650695800781
2011-05-26,10.068153381347656
2011-05-27,10.140583992004395
2011-05-31,10.453747749328613
2011-06-01,10.384018898010254
2011-06-02,10.401754379272461
2011-06-03,10.321807861328125
2011-06-06,10.159516334533691
2011-06-07,9.979190826416016
2011-06-08,9.985201835632324
2011-06-09,9.962662696838379
2011-06-10,9.794658660888672
2011-06-13,9.815699577331543
2011-06-14,9.99121379852295
2011-06-15,9.820205688476562
2011-06-16,9.772418022155762
2011-06-17,9.625153541564941
2011-06-20,9.476686477661133
2011-06-21,9.776629447937012
2011-06-22,9.695781707763672
2011-06-23,9.954850196838379
2011-06-24,9.808183670043945
2011-06-27,9.979190826416016
2011-06-28,10.075963973999023
2011-06-29,10.039299964904785
2011-06-30,10.088284492492676
2011-07-01,10.316398620605469
2011-07-05,10.501832962036133
2011-07-06,10.571861267089844
2011-07-07,10.73535442352295
2011-07-08,10.810791015625
2011-07-11,10.639180183410645
2011-07-12,10.631670951843262
2011-07-13,10.759998321533203
2011-07-14,10.752484321594238
2011-07-15,10.96737289428711
2011-07-18,11.23425579071045
2011-07-19,11.325922012329102
2011-07-20,11.627964973449707
2011-07-21,11.63968276977539
2011-07-22,11.820313453674316
2011-07-25,11.976593971252441
2011-07-26,12.124160766601562
2011-07-27,11.798971176147461
2011-07-28,11.77583122253418
2011-07-29,11.735559463500977
2011-08-01,11.923999786376953
2011-08-02,11.688373565673828
2011-08-03,11.798372268676758
2011-08-04,11.341547966003418
2011-08-05,11.228843688964844
2011-08-08,10.615438461303711
2011-08-09,11.240565299987793
2011-08-10,10.930410385131836
2011-08-11,11.231247901916504
2011-08-12,11.330129623413086
2011-08-15,11.523077011108398
2011-08-16,11.435017585754395
2011-08-17,11.433812141418457
2011-08-18,11.001334190368652
2011-08-19,10.70019245147705
2011-08-22,10.71251392364502
2011-08-23,11.228245735168457
2011-08-24,11.305784225463867
2011-08-25,11.23184871673584
2011-08-26,11.52818775177002
2011-08-29,11.720232009887695
2011-08-30,11.720829010009766
2011-08-31,11.565753936767578
2011-09-01,11.451547622680664
2011-09-02,11.241767883300781
2011-09-06,11.412774085998535
2011-09-07,11.538703918457031
2011-09-08,11.545016288757324
2011-09-09,11.344853401184082
2011-09-12,11.418787956237793
2011-09-13,11.559440612792969
2011-09-14,11.700093269348145
2011-09-15,11.810093879699707
2011-09-16,12.036704063415527
2011-09-19,12.371207237243652
2011-09-20,12.425901412963867
2011-09-21,12.386533737182617
2011-09-22,12.076370239257812
2011-09-23,12.150906562805176
2011-09-26,12.116947174072266
2011-09-27,11.999434471130371
2011-09-28,11.93181037902832
2011-09-29,11.738265037536621
2011-09-30,11.460261344909668
2011-10-03,11.258296966552734
2011-10-04,11.195183753967285
2011-10-05,11.367998123168945
2011-10-06,11.341547966003418
2011-10-07,11.114041328430176
2011-10-10,11.685370445251465
2011-10-11,12.030387878417969
2011-10-12,12.087495803833008
2011-10-13,12.275032043457031
2011-10-14,12.682868957519531
2011-10-17,12.622458457946777
2011-10-18,12.690080642700195
2011-10-19,11.98020076751709
2011-10-20,11.880722045898438
2011-10-21,11.807387351989746
2011-10-24,12.195089340209961
2011-10-25,11.954651832580566
2011-10-26,12.039709091186523
2011-10-27,12.162627220153809
2011-10-28,12.170442581176758
2011-10-31,12.165332794189453
2011-11-01,11.916783332824707
2011-11-02,11.94383430480957
2011-11-03,12.113944053649902
2011-11-04,12.028887748718262
2011-11-07,12.01356029510498
2011-11-08,12.20891284942627
2011-11-09,11.879814147949219
2011-11-10,11.577475547790527
2011-11-11,11.559440612792969
2011-11-14,11.398348808288574
2011-11-15,11.685969352722168
2011-11-16,11.563950538635254
2011-11-17,11.342754364013672
2011-11-18,11.268511772155762
2011-11-21,11.090291023254395
2011-11-22,11.315704345703125
2011-11-23,11.029587745666504
2011-11-25,10.926801681518555
2011-11-28,11.303979873657227
2011-11-29,11.216225624084473
2011-11-30,11.486709594726562
2011-12-01,11.658919334411621
2011-12-02,11.712117195129395
2011-12-05,11.811593055725098
2011-12-06,11.749682426452637
2011-12-07,11.693785667419434
2011-12-08,11.740968704223633
2011-12-09,11.829930305480957
2011-12-12,11.776429176330566
2011-12-13,11.685370445251465
2011-12-14,11.426300048828125
2011-12-15,11.38873291015625
2011-12-16,11.451245307922363
2011-12-19,11.487013816833496
2011-12-20,11.899955749511719
2011-12-21,11.914984703063965
2011-12-22,11.97809886932373
2011-12-23,12.121753692626953
2011-12-27,12.217926979064941
2011-12-28,12.101016998291016
2011-12-29,12.175552368164062
2011-12-30,12.17194652557373
2012-01-03,12.35918140411377
2012-01-04,12.425600051879883
2012-01-05,12.563551902770996
2012-01-06,12.694889068603516
2012-01-09,12.674753189086914
2012-01-10,12.720131874084473
2012-01-11,12.699396133422852
2012-01-12,12.664530754089355
2012-01-13,12.617049217224121
2012-01-17,12.76401424407959
2012-01-18,12.896554946899414
2012-01-19,12.85567855834961
2012-01-20,12.631773948669434
2012-01-23,12.845459938049316
2012-01-24,12.63508129119873
2012-01-25,13.424003601074219
2012-01-26,13.362994194030762
2012-01-27,13.442632675170898
2012-01-30,13.614845275878906
2012-01-31,13.719131469726562
2012-02-01,13.710417747497559
2012-02-02,13.678260803222656
2012-02-03,13.8153076171875
2012-02-06,13.94423770904541
2012-02-07,14.09030818939209
2012-02-08,14.326233863830566
2012-02-09,14.821821212768555
2012-02-10,14.829337120056152
2012-02-13,15.105233192443848
2012-02-14,15.311408042907715
2012-02-15,14.957066535949707
2012-02-16,15.093510627746582
2012-02-17,15.09080696105957
2012-02-21,15.473405838012695
2012-02-22,15.419004440307617
2012-02-23,15.519670486450195
2012-02-24,15.700607299804688
2012-02-27,15.801291465759277
2012-02-28,16.09131622314453
2012-02-29,16.302593231201172
2012-03-01,16.36359977722168
2012-03-02,16.384946823120117
2012-03-05,16.023691177368164
2012-03-06,15.936538696289062
2012-03-07,15.94944953918457
2012-03-08,16.289066314697266
2012-03-09,16.384639739990234
2012-03-12,16.58991050720215
2012-03-13,17.07377815246582
2012-03-14,17.719341278076172
2012-03-15,17.598526000976562
2012-03-16,17.59882354736328
2012-03-19,18.06557273864746
2012-03-20,18.211631774902344
2012-03-21,18.107646942138672
2012-03-22,18.012670516967773
2012-03-23,17.913793563842773
2012-03-26,18.242298126220703
2012-03-27,18.467700958251953
2012-03-28,18.562063217163086
2012-03-29,18.328845977783203
2012-03-30,18.01898765563965
2012-04-02,18.592424392700195
2012-04-03,18.91370391845703
2012-04-04,18.763126373291016
2012-04-05,19.04473114013672
2012-04-09,19.121366500854492
2012-04-10,18.88725471496582
2012-04-11,18.819927215576172
2012-04-12,18.716846466064453
2012-04-13,18.1896915435791
2012-04-16,17.435333251953125
2012-04-17,18.324037551879883
2012-04-18,18.28316879272461
2012-04-19,17.655029296875
2012-04-20,17.220443725585938
2012-04-23,17.18198013305664
2012-04-24,16.838762283325195
2012-04-25,18.333049774169922
2012-04-26,18.263927459716797
2012-04-27,18.122671127319336
2012-04-30,17.551042556762695
2012-05-01,17.495441436767578
2012-05-02,17.611146926879883
2012-05-03,17.486125946044922
2012-05-04,16.988136291503906
2012-05-07,17.11525535583496
2012-05-08,17.076189041137695
2012-05-09,17.106239318847656
2012-05-10,17.146514892578125
2012-05-11,17.032011032104492
2012-05-14,16.776845932006836
2012-05-15,16.62507438659668
2012-05-16,16.411989212036133
2012-05-17,15.932327270507812
2012-05-18,15.940140724182129
2012-05-21,16.868812561035156
2012-05-22,16.739280700683594
2012-05-23,17.147720336914062
2012-05-24,16.990232467651367
2012-05-25,16.899168014526367
2012-05-29,17.19911003112793
2012-05-30,17.406478881835938
2012-05-31,17.363204956054688
2012-06-01,16.860095977783203
2012-06-04,16.959280014038086
2012-06-05,16.91539764404297
2012-06-06,17.17476463317871
2012-06-07,17.182579040527344
2012-06-08,17.441043853759766
2012-06-11,17.166053771972656
2012-06-12,17.316017150878906
2012-06-13,17.195804595947266
2012-06-14,17.17687225341797
2012-06-15,17.255006790161133
2012-06-18,17.60513687133789
2012-06-19,17.654129028320312
2012-06-20,17.60393714904785
2012-06-21,17.361400604248047
2012-06-22,17.494543075561523
2012-06-25,17.154022216796875
2012-06-26,17.1919002532959
2012-06-27,17.26612663269043
2012-06-28,17.10233497619629
2012-06-29,17.551645278930664
2012-07-02,17.807710647583008
2012-07-03,18.01478385925293
2012-07-05,18.331249237060547
2012-07-06,18.209230422973633
2012-07-09,18.44996452331543
2012-07-10,18.27925682067871
2012-07-11,18.16564178466797
2012-07-12,17.999454498291016
2012-07-13,18.181880950927734
2012-07-16,18.240190505981445
2012-07-17,18.2410945892334
2012-07-18,18.220651626586914
2012-07-19,18.462888717651367
2012-07-20,18.1617431640625
2012-07-23,18.147624969482422
2012-07-24,18.060161590576172
2012-07-25,17.28025245666504
2012-07-26,17.277549743652344
2012-07-27,17.58650779724121
2012-07-30,17.883140563964844
2012-07-31,18.355897903442383
2012-08-01,18.237184524536133
2012-08-02,18.266637802124023
2012-08-03,18.50436019897461
2012-08-06,18.710235595703125
2012-08-07,18.66094970703125
2012-08-08,18.629384994506836
2012-08-09,18.735639572143555
2012-08-10,18.764909744262695
2012-08-13,19.01543426513672
2012-08-14,19.06644058227539
2012-08-15,19.040481567382812
2012-08-16,19.2067928314209
2012-08-17,19.56205177307129
2012-08-20,20.07636833190918
2012-08-21,19.802001953125
2012-08-22,20.18865394592285
2012-08-23,20.00031280517578
2012-08-24,20.01812171936035
2012-08-27,20.394203186035156
2012-08-28,20.36763572692871
2012-08-29,20.327499389648438
2012-08-30,20.037738800048828
2012-08-31,20.07909393310547
2012-09-04,20.372774124145508
2012-09-05,20.229703903198242
2012-09-06,20.412006378173828
2012-09-07,20.537872314453125
2012-09-10,20.003633499145508
2012-09-11,19.938737869262695
2012-09-12,20.216419219970703
2012-09-13,20.614540100097656
2012-09-14,20.865060806274414
2012-09-17,21.121618270874023
2012-09-18,21.185903549194336
2012-09-19,21.19164276123047
2012-09-20,21.089019775390625
2012-09-21,21.1309757232666
2012-09-24,20.850269317626953
2012-09-25,20.329607009887695
2012-09-26,20.077281951904297
2012-09-27,20.56443214416504
2012-09-28,20.135225296020508
2012-10-01,19.90251922607422
2012-10-02,19.960474014282227
2012-10-03,20.266523361206055
2012-10-04,20.126171112060547
2012-10-05,19.697269439697266
2012-10-08,19.262033462524414
2012-10-09,19.192007064819336
2012-10-10,19.344730377197266
2012-10-11,18.958086013793945
2012-10-12,19.00667953491211
2012-10-15,19.159101486206055
2012-10-16,19.612754821777344
2012-10-17,19.45640754699707
2012-10-18,19.095111846923828
2012-10-19,18.40693473815918
2012-10-22,19.137073516845703
2012-10-23,18.513179779052734
2012-10-24,18.6179141998291
2012-10-25,18.397884368896484
2012-10-26,18.230670928955078
2012-10-31,17.96868324279785
2012-11-01,18.005502700805664
2012-11-02,17.409683227539062
2012-11-05,17.645713806152344
2012-11-06,17.5922908782959
2012-11-07,16.91916275024414
2012-11-08,16.30515480041504
2012-11-09,16.587444305419922
2012-11-12,16.459197998046875
2012-11-13,16.461318969726562
2012-11-14,16.278778076171875
2012-11-15,15.937359809875488
2012-11-16,15.999828338623047
2012-11-19,17.15355110168457
2012-11-20,17.007400512695312
2012-11-21,17.031352996826172
2012-11-23,17.328502655029297
2012-11-26,17.87519073486328
2012-11-27,17.73116683959961
2012-11-28,17.675378799438477
2012-11-29,17.870033264160156
2012-11-30,17.746320724487305
2012-12-03,17.773914337158203
2012-12-04,17.46039581298828
2012-12-05,16.336694717407227
2012-12-06,16.592910766601562
2012-12-07,16.168716430664062
2012-12-10,16.064714431762695
2012-12-11,16.415525436401367
2012-12-12,16.343067169189453
2012-12-13,16.060775756835938
2012-12-14,15.457383155822754
2012-12-17,15.731489181518555
2012-12-18,16.18842124938965
2012-12-19,15.958284378051758
2012-12-20,15.819412231445312
2012-12-21,15.7466459274292
2012-12-24,15.77211856842041
2012-12-26,15.554712295532227
2012-12-27,15.617171287536621
2012-12-28,15.451322555541992
2012-12-31,16.135971069335938
2013-01-02,16.647180557250977
2013-01-03,16.437057495117188
2013-01-04,15.979214668273926
2013-01-07,15.885214805603027
2013-01-08,15.927964210510254
2013-01-09,15.679030418395996
2013-01-10,15.873384475708008
2013-01-11,15.776063919067383
2013-01-14,15.213604927062988
2013-01-15,14.733616828918457
2013-01-16,15.345192909240723
2013-01-17,15.241804122924805
2013-01-18,15.160541534423828
2013-01-22,15.305170059204102
2013-01-23,15.585342407226562
2013-01-24,13.659650802612305
2013-01-25,13.33763599395752
2013-01-28,13.639330863952637
2013-01-29,13.895242691040039
2013-01-30,13.851577758789062
2013-01-31,13.810949325561523
2013-02-01,13.754249572753906
2013-02-04,13.411622047424316
2013-02-05,13.88220500946045
2013-02-06,13.86734676361084
2013-02-07,14.279678344726562
2013-02-08,14.485838890075684
2013-02-11,14.636809349060059
2013-02-12,14.269916534423828
2013-02-13,14.242779731750488
2013-02-14,14.229961395263672
2013-02-15,14.033868789672852
2013-02-19,14.028679847717285
2013-02-20,13.68893814086914
2013-02-21,13.603845596313477
2013-02-22,13.748712539672852
2013-02-25,13.504424095153809
2013-02-26,13.692597389221191
2013-02-27,13.558406829833984
2013-02-28,13.461730003356934
2013-03-01,13.128387451171875
2013-03-04,12.810601234436035
2013-03-05,13.148820877075195
2013-03-06,12.981691360473633
2013-03-07,13.131741523742676
2013-03-08,13.166510581970215
2013-03-11,13.354070663452148
2013-03-12,13.066169738769531
2013-03-13,13.063732147216797
2013-03-14,13.19029712677002
2013-03-15,13.530652046203613
2013-03-18,13.898457527160645
2013-03-19,13.860944747924805
2013-03-20,13.787443161010742
2013-03-21,13.80726432800293
2013-03-22,14.087241172790527
2013-03-25,14.138165473937988
2013-03-26,14.063755989074707
2013-03-27,13.787443161010742
2013-03-28,13.500157356262207
2013-04-01,13.080809593200684
2013-04-02,13.107647895812988
2013-04-03,13.1747407913208
2013-04-04,13.04451847076416
2013-04-05,12.906667709350586
2013-04-08,12.99846363067627
2013-04-09,13.021946907043457
2013-04-10,13.287579536437988
2013-04-11,13.246109008789062
2013-04-12,13.107953071594238
2013-04-15,12.804496765136719
2013-04-16,12.999381065368652
2013-04-17,12.28451156616211
2013-04-18,11.956661224365234
2013-04-19,11.910305976867676
2013-04-22,12.158556938171387
2013-04-23,12.386072158813477
2013-04-24,12.36563491821289
2013-04-25,12.454687118530273
2013-04-26,12.723681449890137
2013-04-29,13.11771297454834
2013-04-30,13.503815650939941
2013-05-01,13.397377014160156
2013-05-02,13.587380409240723
2013-05-03,13.723400115966797
2013-05-06,14.050640106201172
2013-05-07,13.988119125366211
2013-05-08,14.146100044250488
2013-05-09,14.022684097290039
2013-05-10,13.906026840209961
2013-05-13,13.960366249084473
2013-05-14,13.626350402832031
2013-05-15,13.16555404663086
2013-05-16,13.341459274291992
2013-05-17,13.300938606262207
2013-05-20,13.59780502319336
2013-05-21,13.497414588928223
2013-05-22,13.549296379089355
2013-05-23,13.573548316955566
2013-05-24,13.665955543518066
2013-05-28,13.552059173583984
2013-05-29,13.65981674194336
2013-05-30,13.863354682922363
2013-05-31,13.806560516357422
2013-06-03,13.836953163146973
2013-06-04,13.79366683959961
2013-06-05,13.664725303649902
2013-06-06,13.460577964782715
2013-06-07,13.563422203063965
2013-06-10,13.473773956298828
2013-06-11,13.434168815612793
2013-06-12,13.268089294433594
2013-06-13,13.383825302124023
2013-06-14,13.202388763427734
2013-06-17,13.26225471496582
2013-06-18,13.255192756652832
2013-06-19,12.985958099365234
2013-06-20,12.79685115814209
2013-06-21,12.694310188293457
2013-06-24,12.357842445373535
2013-06-25,12.36060905456543
2013-06-26,12.220616340637207
2013-06-27,12.088912963867188
2013-06-28,12.173336029052734
2013-07-01,12.562914848327637
2013-07-02,12.847502708435059
2013-07-03,12.918418884277344
2013-07-05,12.814655303955078
2013-07-08,12.741896629333496
2013-07-09,12.966001510620117
2013-07-10,12.916266441345215
2013-07-11,13.117661476135254
2013-07-12,13.093710899353027
2013-07-15,13.122264862060547
2013-07-16,13.206995964050293
2013-07-17,13.210371017456055
2013-07-18,13.254889488220215
2013-07-19,13.045822143554688
2013-07-22,13.08757495880127
2013-07-23,12.8628568649292
2013-07-24,13.523508071899414
2013-07-25,13.461800575256348
2013-07-26,13.538244247436523
2013-07-29,13.747002601623535
2013-07-30,13.916769981384277
2013-07-31,13.892518043518066
2013-08-01,14.019920349121094
2013-08-02,14.199821472167969
2013-08-05,14.411958694458008
2013-08-06,14.28302001953125
2013-08-07,14.274726867675781
2013-08-08,14.246298789978027
2013-08-09,14.043580055236816
2013-08-12,14.442524909973145
2013-08-13,15.128875732421875
2013-08-14,15.404828071594238
2013-08-15,15.386595726013184
2013-08-16,15.523187637329102
2013-08-19,15.690366744995117
2013-08-20,15.484249114990234
2013-08-21,15.524115562438965
2013-08-22,15.542657852172852
2013-08-23,15.482697486877441
2013-08-26,15.542959213256836
2013-08-27,15.098587036132812
2013-08-28,15.169971466064453
2013-08-29,15.194693565368652
2013-08-30,15.056253433227539
2013-09-03,15.098281860351562
2013-09-04,15.4107027053833
2013-09-05,15.305013656616211
2013-09-06,15.396178245544434
2013-09-09,15.641850471496582
2013-09-10,15.285547256469727
2013-09-11,14.453346252441406
2013-09-12,14.60723876953125
2013-09-13,14.366512298583984
2013-09-16,13.909772872924805
2013-09-17,14.070464134216309
2013-09-18,14.35970687866211
2013-09-19,14.595187187194824
2013-09-20,14.444075584411621
2013-09-23,15.16193962097168
2013-09-24,15.114349365234375
2013-09-25,14.880415916442871
2013-09-26,15.025343894958496
2013-09-27,14.918111801147461
2013-09-30,14.732701301574707
2013-10-01,15.07911491394043
2013-10-02,15.128561019897461
2013-10-03,14.938517570495605
2013-10-04,14.92676830291748
2013-10-07,15.072629928588867
2013-10-08,14.862184524536133
2013-10-09,15.036782264709473
2013-10-10,15.131035804748535
2013-10-11,15.228996276855469
2013-10-14,15.328807830810547
2013-10-15,15.41038990020752
2013-10-16,15.485482215881348
2013-10-17,15.59024429321289
2013-10-18,15.725905418395996
2013-10-21,16.11126136779785
2013-10-22,16.06521224975586
2013-10-23,16.222511291503906
2013-10-24,16.43727684020996
2013-10-25,16.25341033935547
2013-10-28,16.37454605102539
2013-10-29,15.966635704040527
2013-10-30,16.22064971923828
2013-10-31,16.152671813964844
2013-11-01,16.070158004760742
2013-11-04,16.27782440185547
2013-11-05,16.23764991760254
2013-11-06,16.191648483276367
2013-11-07,15.929619789123535
2013-11-08,16.18045997619629
2013-11-11,16.133522033691406
2013-11-12,16.163360595703125
2013-11-13,16.182634353637695
2013-11-14,16.416683197021484
2013-11-15,16.318153381347656
2013-11-18,16.120464324951172
2013-11-19,16.149063110351562
2013-11-20,16.00763702392578
2013-11-21,16.198484420776367
2013-11-22,16.156835556030273
2013-11-25,16.279296875
2013-11-26,16.579553604125977
2013-11-27,16.96996307373047
2013-11-29,17.284208297729492
2013-12-02,17.133766174316406
2013-12-03,17.602802276611328
2013-12-04,17.561779022216797
2013-12-05,17.65192222595215
2013-12-06,17.406986236572266
2013-12-09,17.606224060058594
2013-12-10,17.578872680664062
2013-12-11,17.448631286621094
2013-12-12,17.423145294189453
2013-12-13,17.233232498168945
2013-12-16,17.32865333557129
2013-12-17,17.250638961791992
2013-12-18,17.119468688964844
2013-12-19,16.923336029052734
2013-12-20,17.065067291259766
2013-12-23,17.719982147216797
2013-12-24,17.644775390625
2013-12-26,17.5275821685791
2013-12-27,17.409156799316406
2013-12-30,17.236026763916016
2013-12-31,17.43807029724121
2014-01-02,17.192821502685547
2014-01-03,16.81516456604004
2014-01-06,16.906862258911133
2014-01-07,16.785951614379883
2014-01-08,16.89225196838379
2014-01-09,16.67653465270996
2014-01-10,16.565265655517578
2014-01-13,16.651987075805664
2014-01-14,16.983325958251953
2014-01-15,17.32430648803711
2014-01-16,17.227643966674805
2014-01-17,16.805532455444336
2014-01-21,17.066625595092773
2014-01-22,17.142473220825195
2014-01-23,17.28762435913086
2014-01-24,16.973379135131836
2014-01-27,17.111072540283203
2014-01-28,15.743435859680176
2014-01-29,15.564706802368164
2014-01-30,15.534558296203613
2014-01-31,15.560039520263672
2014-02-03,15.588948249816895
2014-02-04,15.814611434936523
2014-02-05,15.932723045349121
2014-02-06,16.025598526000977
2014-02-07,16.249794006347656
2014-02-10,16.54090690612793
2014-02-11,16.758852005004883
2014-02-12,16.757600784301758
2014-02-13,17.023696899414062
2014-02-14,17.009939193725586
2014-02-18,17.072473526000977
2014-02-19,16.80293846130371
2014-02-20,16.608444213867188
2014-02-21,16.42396354675293
2014-02-24,16.495878219604492
2014-02-25,16.324214935302734
2014-02-26,16.176939010620117
2014-02-27,16.4996280670166
2014-02-28,16.45491600036621
2014-03-03,16.502450942993164
2014-03-04,16.611263275146484
2014-03-05,16.646276473999023
2014-03-06,16.595932006835938
2014-03-07,16.586252212524414
2014-03-10,16.60125160217285
2014-03-11,16.762914657592773
2014-03-12,16.7791748046875
2014-03-13,16.592811584472656
2014-03-14,16.406457901000977
